"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serving","returning","serving_match","returning_match","tournament","p_iid","p_noniid","server_win","server_rank","return_win","return_rank"
TRUE,TRUE,FALSE,0,1,"Roberto Bautista-Agut","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Roberto Bautista-Agut:2014 Roberto Bautista-Agut","Gentlemen'sWimbledonSingles.:Jan Hernych:Roberto Bautista-Agut:2014 Jan Hernych","Wimbledon",0.651136886776889,0.661361492381118,1,23,0,285
FALSE,FALSE,FALSE,0,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.64472111513026,1,285,0,87
FALSE,FALSE,TRUE,0,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.636621258605971,1,285,0,87
FALSE,TRUE,FALSE,0,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.637286404214612,1,285,0,87
FALSE,FALSE,FALSE,0,1,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.651444927662644,1,285,0,87
FALSE,FALSE,TRUE,0,1,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.64341358006884,1,285,0,87
FALSE,FALSE,FALSE,1,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.648856225254223,1,285,0,87
FALSE,FALSE,TRUE,1,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.640798118922698,1,285,0,87
FALSE,TRUE,FALSE,0,1,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.644073243814028,1,285,0,87
FALSE,TRUE,FALSE,1,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.641459924906904,1,285,0,87
TRUE,FALSE,FALSE,0,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.637594744662111,1,285,0,87
TRUE,FALSE,FALSE,1,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.641766711817917,1,285,0,87
TRUE,FALSE,FALSE,0,1,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.644379034302772,1,285,0,87
TRUE,TRUE,FALSE,0,0,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.630096466162673,1,285,0,87
TRUE,TRUE,FALSE,0,1,"Jan Hernych","Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Wimbledon",0.643125703018573,0.636941196009906,1,285,0,87
FALSE,FALSE,FALSE,0,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.626424375317352,0,87,1,285
FALSE,FALSE,TRUE,0,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.630187857737923,0,87,1,285
FALSE,TRUE,FALSE,0,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.613712457936926,0,87,1,285
FALSE,FALSE,FALSE,0,1,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.630346233168212,0,87,1,285
FALSE,FALSE,TRUE,0,1,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.634093284296224,0,87,1,285
FALSE,FALSE,FALSE,1,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.634950188678479,0,87,1,285
FALSE,FALSE,TRUE,1,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.638677322218373,0,87,1,285
FALSE,TRUE,FALSE,0,1,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.617686320480998,0,87,1,285
FALSE,TRUE,FALSE,1,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.622353486937504,0,87,1,285
TRUE,FALSE,FALSE,0,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.614363568452578,0,87,1,285
TRUE,FALSE,FALSE,1,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.622998979685495,0,87,1,285
TRUE,FALSE,FALSE,0,1,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.618334898385388,0,87,1,285
TRUE,TRUE,FALSE,0,0,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.601502325066569,0,87,1,285
TRUE,TRUE,FALSE,0,1,"Tobias Kamke","Jan Hernych","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Tobias Kamke","Gentlemen'sWimbledonSingles.:Jan Hernych:Tobias Kamke:2014 Jan Hernych","Wimbledon",0.619468401248441,0.605521058485702,0,87,1,285
FALSE,FALSE,FALSE,0,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.694720246814937,1,62,0,37
FALSE,FALSE,TRUE,0,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.691135420784399,1,62,0,37
FALSE,TRUE,FALSE,0,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.686084008562476,1,62,0,37
FALSE,FALSE,FALSE,0,1,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.710376674189712,1,62,0,37
FALSE,FALSE,TRUE,0,1,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.70689813178769,1,62,0,37
FALSE,FALSE,FALSE,1,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.700355697911871,1,62,0,37
FALSE,FALSE,TRUE,1,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.696808167008891,1,62,0,37
FALSE,TRUE,FALSE,0,1,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.70199335782749,1,62,0,37
FALSE,TRUE,FALSE,1,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.691808160300639,1,62,0,37
TRUE,FALSE,FALSE,0,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.686363626513035,1,62,0,37
TRUE,FALSE,FALSE,1,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.692084967830422,1,62,0,37
TRUE,FALSE,FALSE,0,1,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.70226495440199,1,62,0,37
TRUE,TRUE,FALSE,0,0,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.677600691711071,1,62,0,37
TRUE,TRUE,FALSE,0,1,"Jarkko Nieminen","Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Wimbledon",0.698546951295881,0.693748064017852,1,62,0,37
FALSE,FALSE,FALSE,0,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.664184026801481,0,37,1,62
FALSE,FALSE,TRUE,0,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.657480159872978,0,37,1,62
FALSE,TRUE,FALSE,0,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.656294188566572,0,37,1,62
FALSE,FALSE,FALSE,0,1,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.665896539364093,0,37,1,62
FALSE,FALSE,TRUE,0,1,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.659209318073865,0,37,1,62
FALSE,FALSE,FALSE,1,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.671616201186173,0,37,1,62
FALSE,FALSE,TRUE,1,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.664985865449437,0,37,1,62
FALSE,TRUE,FALSE,0,1,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.658026219853758,0,37,1,62
FALSE,TRUE,FALSE,1,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.663812593983119,0,37,1,62
TRUE,FALSE,FALSE,0,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.658077995796702,0,37,1,62
TRUE,FALSE,FALSE,1,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.665577264352933,0,37,1,62
TRUE,FALSE,FALSE,0,1,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.659805697535896,0,37,1,62
TRUE,TRUE,FALSE,0,0,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.650120270400903,0,37,1,62
TRUE,TRUE,FALSE,0,1,"Federico Delbonis","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Federico Delbonis","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:Federico Delbonis:2014 Jarkko Nieminen","Wimbledon",0.659878553179515,0.651866910301001,0,37,1,62
FALSE,FALSE,FALSE,0,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.705220865481335,0,62,1,11
FALSE,FALSE,TRUE,0,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.703675623885965,0,62,1,11
FALSE,TRUE,FALSE,0,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.69846283394244,0,62,1,11
FALSE,FALSE,FALSE,0,1,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.719547753297087,0,62,1,11
FALSE,FALSE,TRUE,0,1,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.718047587378732,0,62,1,11
FALSE,FALSE,FALSE,1,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.707443444336444,0,62,1,11
FALSE,FALSE,TRUE,1,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.705904994878602,0,62,1,11
FALSE,TRUE,FALSE,0,1,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.712984499704227,0,62,1,11
FALSE,TRUE,FALSE,1,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.700714742837105,0,62,1,11
TRUE,FALSE,FALSE,0,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.697203931040814,0,62,1,11
TRUE,FALSE,FALSE,1,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.699461196163617,0,62,1,11
TRUE,FALSE,FALSE,0,1,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.711761204642319,0,62,1,11
TRUE,TRUE,FALSE,0,0,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.690342807955346,0,62,1,11
TRUE,TRUE,FALSE,0,1,"Jarkko Nieminen","John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Wimbledon",0.701306292787131,0.705090412378015,0,62,1,11
FALSE,FALSE,FALSE,0,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.766587844646311,1,11,0,62
FALSE,FALSE,TRUE,0,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.771114868999926,1,11,0,62
FALSE,TRUE,FALSE,0,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.771094326449704,1,11,0,62
FALSE,FALSE,FALSE,0,1,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.76794984764652,1,11,0,62
FALSE,FALSE,TRUE,0,1,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.772458296888213,1,11,0,62
FALSE,FALSE,FALSE,1,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.773687593095944,1,11,0,62
FALSE,FALSE,TRUE,1,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.77811677406829,1,11,0,62
FALSE,TRUE,FALSE,0,1,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.772437839329143,1,11,0,62
FALSE,TRUE,FALSE,1,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.778096679101063,1,11,0,62
TRUE,FALSE,FALSE,0,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.777298491421176,1,11,0,62
TRUE,FALSE,FALSE,1,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.78416417870581,1,11,0,62
TRUE,FALSE,FALSE,0,1,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.778616044877471,1,11,0,62
TRUE,TRUE,FALSE,0,0,"John Isner","Jarkko Nieminen","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 John Isner","Gentlemen'sWimbledonSingles.:Jarkko Nieminen:John Isner:2014 Jarkko Nieminen","Wimbledon",0.76885833481547,0.78165708195312,1,11,0,62
